"","rumination_measure","rumination_intensity"
"2798","mean_state_rumination",-0.352800357273791
"2799","trait_rumination",-0.19732127543288
"2800","mean_state_rumination",-0.292459663508159
"2801","trait_rumination",-0.200878982711802
"2802","mean_state_rumination",-0.269712274156682
"2803","trait_rumination",-0.120651829741743
"2804","mean_state_rumination",-0.36724386257833
"2805","trait_rumination",-0.240437622494127
"2806","mean_state_rumination",-0.226438319376951
"2807","trait_rumination",-0.0789081896081871
"2808","mean_state_rumination",-0.356370785936919
"2809","trait_rumination",-0.267829564128555
"2810","mean_state_rumination",-0.259530397905867
"2811","trait_rumination",-0.140203688254494
"2812","mean_state_rumination",-0.242348485870094
"2813","trait_rumination",-0.208449506538272
"2814","mean_state_rumination",-0.348498080252347
"2815","trait_rumination",-0.186646583196361
"2816","mean_state_rumination",-0.303851201970731
"2817","trait_rumination",-0.192405605180794
"2818","mean_state_rumination",-0.264363348018831
"2819","trait_rumination",-0.0866093066725628
"2820","mean_state_rumination",-0.369620564327515
"2821","trait_rumination",-0.220816730669566
"2822","mean_state_rumination",-0.294416068569017
"2823","trait_rumination",-0.204507518317147
"2824","mean_state_rumination",-0.321255051791585
"2825","trait_rumination",-0.225179246617067
"2826","mean_state_rumination",-0.312030665741743
"2827","trait_rumination",-0.221164537730354
"2828","mean_state_rumination",-0.248351776177962
"2829","trait_rumination",-0.242547670766538
"2830","mean_state_rumination",-0.272295127459057
"2831","trait_rumination",-0.151764809046086
"2832","mean_state_rumination",-0.317680132380543
"2833","trait_rumination",-0.142068275358366
"2834","mean_state_rumination",-0.2985263418477
"2835","trait_rumination",-0.110749795551333
"2836","mean_state_rumination",-0.349874418209911
"2837","trait_rumination",-0.0943651499494285
"2838","mean_state_rumination",-0.335659980517781
"2839","trait_rumination",-0.0890741814657812
"2840","mean_state_rumination",-0.277341320689995
"2841","trait_rumination",-0.187100278480297
"2842","mean_state_rumination",-0.349722080157801
"2843","trait_rumination",-0.0876688057926864
"2844","mean_state_rumination",-0.293805024693072
"2845","trait_rumination",-0.113604652326145
"2846","mean_state_rumination",-0.29985153242725
"2847","trait_rumination",-0.155636433965308
"2848","mean_state_rumination",-0.381091121543977
"2849","trait_rumination",-0.113193588556915
"2850","mean_state_rumination",-0.298562283498392
"2851","trait_rumination",-0.0809061095971649
"2852","mean_state_rumination",-0.358570438587359
"2853","trait_rumination",-0.156991167821669
"2854","mean_state_rumination",-0.317241938041719
"2855","trait_rumination",-0.0892996778394872
"2856","mean_state_rumination",-0.30550801139723
"2857","trait_rumination",-0.13708869983932
"2858","mean_state_rumination",-0.276388340366332
"2859","trait_rumination",-0.2015630043438
"2860","mean_state_rumination",-0.21815677028255
"2861","trait_rumination",-0.245372614556666
"2862","mean_state_rumination",-0.200887691161314
"2863","trait_rumination",-0.186488264015421
"2864","mean_state_rumination",-0.380342149569463
"2865","trait_rumination",-0.0585464882185063
"2866","mean_state_rumination",-0.340034808265319
"2867","trait_rumination",-0.185953154011429
"2868","mean_state_rumination",-0.30865402117053
"2869","trait_rumination",-0.116131580119822
"2870","mean_state_rumination",-0.319983867881363
"2871","trait_rumination",-0.162418178383783
"2872","mean_state_rumination",-0.28626073166763
"2873","trait_rumination",-0.223005555009507
"2874","mean_state_rumination",-0.258806316560672
"2875","trait_rumination",-0.121424908508499
"2876","mean_state_rumination",-0.304713904617402
"2877","trait_rumination",-0.183709694402949
"2878","mean_state_rumination",-0.386994868660069
"2879","trait_rumination",-0.13988971043173
"2880","mean_state_rumination",-0.299986463654644
"2881","trait_rumination",-0.156532227644913
"2882","mean_state_rumination",-0.310413091446513
"2883","trait_rumination",-0.140541931062179
"2884","mean_state_rumination",-0.325325944514521
"2885","trait_rumination",-0.127073331205623
"2886","mean_state_rumination",-0.349381196791154
"2887","trait_rumination",-0.239555877167866
"2888","mean_state_rumination",-0.366807389617168
"2889","trait_rumination",-0.255747202177424
"2890","mean_state_rumination",-0.234431808746468
"2891","trait_rumination",-0.123787441622111
"2892","mean_state_rumination",-0.30637128934972
"2893","trait_rumination",-0.119414089666662
"2894","mean_state_rumination",-0.31550627477766
"2895","trait_rumination",-0.0718400914968005
"2896","mean_state_rumination",-0.344166451996742
"2897","trait_rumination",-0.113980294267552
"2898","mean_state_rumination",-0.227085725053723
"2899","trait_rumination",-0.223294001892969
"2900","mean_state_rumination",-0.359130674554648
"2901","trait_rumination",-0.0725523432130099
"2902","mean_state_rumination",-0.308693462891499
"2903","trait_rumination",-0.199948781747005
"2904","mean_state_rumination",-0.244848469286996
"2905","trait_rumination",-0.239128292451725
"2906","mean_state_rumination",-0.286276843658097
"2907","trait_rumination",-0.0408353407624344
"2908","mean_state_rumination",-0.334733077882892
"2909","trait_rumination",-0.154043643946998
"2910","mean_state_rumination",-0.254134393173301
"2911","trait_rumination",-0.224547484161767
"2912","mean_state_rumination",-0.449153062341137
"2913","trait_rumination",-0.141734595772648
"2914","mean_state_rumination",-0.238069731154647
"2915","trait_rumination",-0.242097826483204
"2916","mean_state_rumination",-0.277316250753022
"2917","trait_rumination",-0.128604592783285
"2918","mean_state_rumination",-0.363864204482492
"2919","trait_rumination",-0.214831548837802
"2920","mean_state_rumination",-0.329570042938151
"2921","trait_rumination",-0.123390410923615
"2922","mean_state_rumination",-0.243296737346682
"2923","trait_rumination",-0.126487824371745
"2924","mean_state_rumination",-0.308376283019632
"2925","trait_rumination",-0.1230401538895
"2926","mean_state_rumination",-0.280987641488307
"2927","trait_rumination",-0.141495065233351
"2928","mean_state_rumination",-0.351151086829186
"2929","trait_rumination",-0.126320294660886
"2930","mean_state_rumination",-0.381569616515811
"2931","trait_rumination",-0.0473713663838466
"2932","mean_state_rumination",-0.434550193915758
"2933","trait_rumination",-0.248696158497563
"2934","mean_state_rumination",-0.318596890010776
"2935","trait_rumination",-0.123138760983816
"2936","mean_state_rumination",-0.34589588191656
"2937","trait_rumination",-0.120421059446856
"2938","mean_state_rumination",-0.283369229212561
"2939","trait_rumination",-0.200431069047973
"2940","mean_state_rumination",-0.373665126045138
"2941","trait_rumination",-0.127993096806632
"2942","mean_state_rumination",-0.30261726431625
"2943","trait_rumination",-0.18989558560371
"2944","mean_state_rumination",-0.295054399155494
"2945","trait_rumination",-0.21695485027529
"2946","mean_state_rumination",-0.300960055069019
"2947","trait_rumination",-0.244491346004284
"2948","mean_state_rumination",-0.262222237204039
"2949","trait_rumination",-0.13198368494766
"2950","mean_state_rumination",-0.239543188433667
"2951","trait_rumination",-0.150515164007592
"2952","mean_state_rumination",-0.387249095172863
"2953","trait_rumination",-0.115981712374204
"2954","mean_state_rumination",-0.360289183112331
"2955","trait_rumination",-0.312191523581248
"2956","mean_state_rumination",-0.256029596843054
"2957","trait_rumination",-0.0311477797270588
"2958","mean_state_rumination",-0.384082292666037
"2959","trait_rumination",-0.166011995055213
"2960","mean_state_rumination",-0.329412447518379
"2961","trait_rumination",-0.0568127453906082
"2962","mean_state_rumination",-0.361058245396118
"2963","trait_rumination",-0.0775424315839061
"2964","mean_state_rumination",-0.403307817787643
"2965","trait_rumination",-0.161977125084533
"2966","mean_state_rumination",-0.298803547489907
"2967","trait_rumination",-0.0994732142366716
"2968","mean_state_rumination",-0.34982070134844
"2969","trait_rumination",-0.173187534239723
"2970","mean_state_rumination",-0.288383347234694
"2971","trait_rumination",-0.161448672498446
"2972","mean_state_rumination",-0.380024800942502
"2973","trait_rumination",-0.231148281817489
"2974","mean_state_rumination",-0.232997662874671
"2975","trait_rumination",-0.207991610770655
"2976","mean_state_rumination",-0.352917541845003
"2977","trait_rumination",-0.143237449808926
"2978","mean_state_rumination",-0.284233695685091
"2979","trait_rumination",-0.15018025277586
"2980","mean_state_rumination",-0.307024756282204
"2981","trait_rumination",-0.145442364105207
"2982","mean_state_rumination",-0.381156498636703
"2983","trait_rumination",-0.171879651352804
"2984","mean_state_rumination",-0.308649107543627
"2985","trait_rumination",-0.224154234974486
"2986","mean_state_rumination",-0.282702252696198
"2987","trait_rumination",-0.127650204630299
"2988","mean_state_rumination",-0.321162781244101
"2989","trait_rumination",-0.159797459151932
"2990","mean_state_rumination",-0.30748750215431
"2991","trait_rumination",-0.058605233283406
"2992","mean_state_rumination",-0.320902597991722
"2993","trait_rumination",-0.167702960847487
"2994","mean_state_rumination",-0.34328205829462
"2995","trait_rumination",-0.253273958659223
"2996","mean_state_rumination",-0.250891252606566
"2997","trait_rumination",-0.0949761406959552
"2998","mean_state_rumination",-0.314134881578184
"2999","trait_rumination",-0.119748945823126
"3000","mean_state_rumination",-0.351895055816613
"3001","trait_rumination",-0.286526989149613
"3002","mean_state_rumination",-0.261025811914356
"3003","trait_rumination",-0.226051344552619
"3004","mean_state_rumination",-0.281755865516818
"3005","trait_rumination",-0.12239445470168
"3006","mean_state_rumination",-0.238506891732322
"3007","trait_rumination",-0.224515151932972
"3008","mean_state_rumination",-0.25297595422205
"3009","trait_rumination",-0.0537662233461441
"3010","mean_state_rumination",-0.393939903173373
"3011","trait_rumination",-0.115338888343507
"3012","mean_state_rumination",-0.321906887620035
"3013","trait_rumination",-0.127521917660162
"3014","mean_state_rumination",-0.296388620011955
"3015","trait_rumination",-0.0695911630198359
"3016","mean_state_rumination",-0.36434223740079
"3017","trait_rumination",-0.16829301130899
"3018","mean_state_rumination",-0.259760756378923
"3019","trait_rumination",-0.190526938671042
"3020","mean_state_rumination",-0.339188072119361
"3021","trait_rumination",-0.0272424210657817
"3022","mean_state_rumination",-0.389419191012777
"3023","trait_rumination",-0.180794157664855
"3024","mean_state_rumination",-0.278663985541049
"3025","trait_rumination",-0.102912882778193
"3026","mean_state_rumination",-0.314030463935806
"3027","trait_rumination",-0.1130259845803
"3028","mean_state_rumination",-0.344671258278857
"3029","trait_rumination",-0.100685100759467
"3030","mean_state_rumination",-0.396241752209157
"3031","trait_rumination",-0.0248843587286181
"3032","mean_state_rumination",-0.371529589838403
"3033","trait_rumination",-0.215636245757694
"3034","mean_state_rumination",-0.315478698295619
"3035","trait_rumination",-0.215536787552305
"3036","mean_state_rumination",-0.346243785144025
"3037","trait_rumination",-0.121492086245472
"3038","mean_state_rumination",-0.367634586038727
"3039","trait_rumination",-0.208114412596941
"3040","mean_state_rumination",-0.227438495843975
"3041","trait_rumination",-0.140540844974255
"3042","mean_state_rumination",-0.265830331314941
"3043","trait_rumination",-0.18301042994227
"3044","mean_state_rumination",-0.259533073338907
"3045","trait_rumination",-0.170588430882778
"3046","mean_state_rumination",-0.281972614191065
"3047","trait_rumination",-0.0403622625349165
"3048","mean_state_rumination",-0.382681187323951
"3049","trait_rumination",-0.124185576014829
"3050","mean_state_rumination",-0.248169040841296
"3051","trait_rumination",-0.13125076879145
"3052","mean_state_rumination",-0.344969828714381
"3053","trait_rumination",-0.0853403959367128
"3054","mean_state_rumination",-0.319256994029917
"3055","trait_rumination",-0.140200389145161
"3056","mean_state_rumination",-0.379789598212862
"3057","trait_rumination",-0.0509935581364568
"3058","mean_state_rumination",-0.344544975983792
"3059","trait_rumination",-0.100337870721379
"3060","mean_state_rumination",-0.369556507040951
"3061","trait_rumination",-0.156791747724464
"3062","mean_state_rumination",-0.290112982661948
"3063","trait_rumination",-0.161886181712417
"3064","mean_state_rumination",-0.281247864713747
"3065","trait_rumination",-0.226144038092858
"3066","mean_state_rumination",-0.205519021715756
"3067","trait_rumination",-0.258014774433412
"3068","mean_state_rumination",-0.279305260640121
"3069","trait_rumination",-0.143756498241858
"3070","mean_state_rumination",-0.293473989431894
"3071","trait_rumination",-0.110473151079843
"3072","mean_state_rumination",-0.281679341893551
"3073","trait_rumination",-0.158970773616734
"3074","mean_state_rumination",-0.308421474137107
"3075","trait_rumination",-0.111383575695091
"3076","mean_state_rumination",-0.370375226316294
"3077","trait_rumination",-0.252448150917706
"3078","mean_state_rumination",-0.252886732878711
"3079","trait_rumination",-0.147594450444663
"3080","mean_state_rumination",-0.371579853656534
"3081","trait_rumination",-0.141336408392673
"3082","mean_state_rumination",-0.243264470543387
"3083","trait_rumination",-0.124863749213807
"3084","mean_state_rumination",-0.362294607515914
"3085","trait_rumination",-0.114788231588753
"3086","mean_state_rumination",-0.347522445751024
"3087","trait_rumination",-0.131913343993836
"3088","mean_state_rumination",-0.346403616147233
"3089","trait_rumination",-0.0224980743034665
"3090","mean_state_rumination",-0.337222429633195
"3091","trait_rumination",-0.170415572014041
"3092","mean_state_rumination",-0.291543705449181
"3093","trait_rumination",-0.111293481771306
"3094","mean_state_rumination",-0.363197628774172
"3095","trait_rumination",-0.187713607237478
"3096","mean_state_rumination",-0.365540948065412
"3097","trait_rumination",-0.256853474295249
"3098","mean_state_rumination",-0.331447293956983
"3099","trait_rumination",-0.0510153787014813
"3100","mean_state_rumination",-0.345576401976846
"3101","trait_rumination",-0.160249340889289
"3102","mean_state_rumination",-0.334508388213165
"3103","trait_rumination",-0.221948892015632
"3104","mean_state_rumination",-0.281863082261514
"3105","trait_rumination",-0.252644531425014
"3106","mean_state_rumination",-0.228351249319329
"3107","trait_rumination",-0.0621924382659753
"3108","mean_state_rumination",-0.323854664381421
"3109","trait_rumination",-0.259497500254439
"3110","mean_state_rumination",-0.191789153656891
"3111","trait_rumination",-0.112044204675146
"3112","mean_state_rumination",-0.3227364975185
"3113","trait_rumination",-0.0678616468914108
"3114","mean_state_rumination",-0.37676450082376
"3115","trait_rumination",-0.0812913555431361
"3116","mean_state_rumination",-0.314062832540312
"3117","trait_rumination",-0.178670847494583
"3118","mean_state_rumination",-0.290244752980226
"3119","trait_rumination",-0.200483548737609
"3120","mean_state_rumination",-0.322743102600595
"3121","trait_rumination",-0.165089182629431
"3122","mean_state_rumination",-0.308355951908078
"3123","trait_rumination",-0.0726970177699325
"3124","mean_state_rumination",-0.332506995204588
"3125","trait_rumination",-0.223830570280929
"3126","mean_state_rumination",-0.356882607193171
"3127","trait_rumination",-0.213599547357552
"3128","mean_state_rumination",-0.211241973543188
"3129","trait_rumination",-0.171372727240718
"3130","mean_state_rumination",-0.389057348417152
"3131","trait_rumination",-0.154650443186689
"3132","mean_state_rumination",-0.375402343748769
"3133","trait_rumination",-0.141504612478635
"3134","mean_state_rumination",-0.357650432555637
"3135","trait_rumination",-0.20357126258431
"3136","mean_state_rumination",-0.303010268839483
"3137","trait_rumination",-0.0667023826299775
"3138","mean_state_rumination",-0.303065216631642
"3139","trait_rumination",-0.134931723781643
"3140","mean_state_rumination",-0.268878836377336
"3141","trait_rumination",-0.161207468315796
"3142","mean_state_rumination",-0.298655486111804
"3143","trait_rumination",-0.135343869223296
"3144","mean_state_rumination",-0.255393766930755
"3145","trait_rumination",-0.194763395905958
"3146","mean_state_rumination",-0.251820851080263
"3147","trait_rumination",-0.11534693978977
"3148","mean_state_rumination",-0.371158600598579
"3149","trait_rumination",-0.276126980437182
"3150","mean_state_rumination",-0.239894334086827
"3151","trait_rumination",-0.151833275878086
"3152","mean_state_rumination",-0.360757845194614
"3153","trait_rumination",-0.146827467357686
"3154","mean_state_rumination",-0.249524639310109
"3155","trait_rumination",-0.0497601584925422
"3156","mean_state_rumination",-0.43920400632129
"3157","trait_rumination",-0.00517054648322768
"3158","mean_state_rumination",-0.398569766590669
"3159","trait_rumination",-0.0445345298783876
"3160","mean_state_rumination",-0.339153079107217
"3161","trait_rumination",-0.160620136572369
"3162","mean_state_rumination",-0.309752473283131
"3163","trait_rumination",-0.0717732702720246
"3164","mean_state_rumination",-0.35540792969057
"3165","trait_rumination",-0.23237387140651
"3166","mean_state_rumination",-0.347016411588271
"3167","trait_rumination",-0.128804681990643
"3168","mean_state_rumination",-0.354854872524291
"3169","trait_rumination",-0.143264527250315
"3170","mean_state_rumination",-0.435131312583352
"3171","trait_rumination",-0.185328820947683
"3172","mean_state_rumination",-0.276756650242673
"3173","trait_rumination",-0.133387468985332
"3174","mean_state_rumination",-0.167467388833922
"3175","trait_rumination",-0.106512717037812
"3176","mean_state_rumination",-0.25041148085734
"3177","trait_rumination",-0.143026678346807
"3178","mean_state_rumination",-0.31015536974933
"3179","trait_rumination",-0.18564995707311
"3180","mean_state_rumination",-0.265115531735654
"3181","trait_rumination",-0.16001058113921
"3182","mean_state_rumination",-0.284090123257247
"3183","trait_rumination",-0.133547807117851
"3184","mean_state_rumination",-0.333097875295075
"3185","trait_rumination",-0.249604676258986
"3186","mean_state_rumination",-0.252101556724831
"3187","trait_rumination",-0.223839188735769
"3188","mean_state_rumination",-0.261741028519803
"3189","trait_rumination",-0.128077141615453
"3190","mean_state_rumination",-0.351491176255947
"3191","trait_rumination",-0.177105373774553
"3192","mean_state_rumination",-0.310372811265358
"3193","trait_rumination",-0.06096490935196
"3194","mean_state_rumination",-0.366482323053903
"3195","trait_rumination",-0.197184866285606
"3196","mean_state_rumination",-0.310677579258794
"3197","trait_rumination",-0.141015226140064
"3198","mean_state_rumination",-0.271296217011829
"3199","trait_rumination",-0.174507574954427
"3200","mean_state_rumination",-0.267088346602882
"3201","trait_rumination",-0.118437616194092
"3202","mean_state_rumination",-0.256183051580907
"3203","trait_rumination",-0.202559098943394
"3204","mean_state_rumination",-0.294947267684297
"3205","trait_rumination",-0.168816056337928
"3206","mean_state_rumination",-0.282495190882392
"3207","trait_rumination",-0.236947336177276
"3208","mean_state_rumination",-0.300150649028941
"3209","trait_rumination",-0.173565839613867
"3210","mean_state_rumination",-0.294375524871524
"3211","trait_rumination",-0.192682250932556
"3212","mean_state_rumination",-0.332032476712681
"3213","trait_rumination",-0.18220614277579
"3214","mean_state_rumination",-0.286708188095243
"3215","trait_rumination",-0.193911824502529
"3216","mean_state_rumination",-0.357473832582319
"3217","trait_rumination",-0.261779568626357
"3218","mean_state_rumination",-0.279054232755727
"3219","trait_rumination",-0.0813267947665715
"3220","mean_state_rumination",-0.351209811375294
"3221","trait_rumination",-0.0690101727836651
"3222","mean_state_rumination",-0.397043472341916
"3223","trait_rumination",-0.236954281355686
"3224","mean_state_rumination",-0.258288088630788
"3225","trait_rumination",-0.0957294478992376
"3226","mean_state_rumination",-0.314508985772862
"3227","trait_rumination",-0.179398623163576
"3228","mean_state_rumination",-0.31239979812006
"3229","trait_rumination",-0.11612073381112
"3230","mean_state_rumination",-0.331984754102696
"3231","trait_rumination",-0.280974447972715
"3232","mean_state_rumination",-0.282561516019248
"3233","trait_rumination",-0.173655132096042
"3234","mean_state_rumination",-0.28103833374689
"3235","trait_rumination",-0.100457405596536
"3236","mean_state_rumination",-0.349277038574573
"3237","trait_rumination",-0.0768245715517061
"3238","mean_state_rumination",-0.363147555351989
"3239","trait_rumination",-0.0957681133267289
"3240","mean_state_rumination",-0.283085580316969
"3241","trait_rumination",-0.176530110035428
"3242","mean_state_rumination",-0.329171503832104
"3243","trait_rumination",-0.0784630417393188
"3244","mean_state_rumination",-0.338835515039797
"3245","trait_rumination",-0.109848258391463
"3246","mean_state_rumination",-0.359848912579876
"3247","trait_rumination",-0.16314391378934
"3248","mean_state_rumination",-0.300681386410835
"3249","trait_rumination",-0.198542309708144
"3250","mean_state_rumination",-0.27846361637063
"3251","trait_rumination",-0.229078653789335
"3252","mean_state_rumination",-0.2917162988519
"3253","trait_rumination",-0.152792903980191
"3254","mean_state_rumination",-0.269551283954042
"3255","trait_rumination",-0.0578957346337847
"3256","mean_state_rumination",-0.314381169320012
"3257","trait_rumination",-0.182951770797887
"3258","mean_state_rumination",-0.28438806324277
"3259","trait_rumination",-0.118147565608128
"3260","mean_state_rumination",-0.360936045361111
"3261","trait_rumination",-0.0456993162759536
"3262","mean_state_rumination",-0.366777922409108
"3263","trait_rumination",-0.180123858897548
"3264","mean_state_rumination",-0.277862967387075
"3265","trait_rumination",-0.0783622378850582
"3266","mean_state_rumination",-0.399953451050176
"3267","trait_rumination",-0.231989946164853
"3268","mean_state_rumination",-0.273821023835481
"3269","trait_rumination",-0.108442723032256
"3270","mean_state_rumination",-0.424747851592397
"3271","trait_rumination",-0.0872602175245246
"3272","mean_state_rumination",-0.333609972419327
"3273","trait_rumination",-0.264167589287711
"3274","mean_state_rumination",-0.261927366272946
"3275","trait_rumination",-0.110885824745573
"3276","mean_state_rumination",-0.328593701456879
"3277","trait_rumination",-0.111716495040707
"3278","mean_state_rumination",-0.282066997305301
"3279","trait_rumination",-0.142230076116944
"3280","mean_state_rumination",-0.258289093199132
"3281","trait_rumination",-0.184691549440623
"3282","mean_state_rumination",-0.317774129912777
"3283","trait_rumination",-0.282106690955559
"3284","mean_state_rumination",-0.217531619736527
"3285","trait_rumination",-0.0491368106524596
"3286","mean_state_rumination",-0.274079637964973
"3287","trait_rumination",-0.116462717848676
"3288","mean_state_rumination",-0.288417090360773
"3289","trait_rumination",-0.142267518644916
"3290","mean_state_rumination",-0.325798856782426
"3291","trait_rumination",-0.132648073742837
"3292","mean_state_rumination",-0.386521497490956
"3293","trait_rumination",-0.177839802796246
"3294","mean_state_rumination",-0.334687849200742
"3295","trait_rumination",-0.221528503415937
"3296","mean_state_rumination",-0.29081431369055
"3297","trait_rumination",-0.0314859885303276
"3298","mean_state_rumination",-0.349291410115683
"3299","trait_rumination",-0.0872851435479871
"3300","mean_state_rumination",-0.353107027582402
"3301","trait_rumination",-0.25197848260818
"3302","mean_state_rumination",-0.212752508525907
"3303","trait_rumination",-0.28591029360989
"3304","mean_state_rumination",-0.219377654159351
"3305","trait_rumination",-0.207125637495576
"3306","mean_state_rumination",-0.347712997465406
"3307","trait_rumination",-0.171651884348445
"3308","mean_state_rumination",-0.340466384902984
"3309","trait_rumination",-0.0181812018688261
"3310","mean_state_rumination",-0.401157632724023
"3311","trait_rumination",-0.207153491082258
"3312","mean_state_rumination",-0.280053215236137
"3313","trait_rumination",-0.166702083711465
"3314","mean_state_rumination",-0.214054441689533
"3315","trait_rumination",-0.0517852995697209
"3316","mean_state_rumination",-0.345472089362233
"3317","trait_rumination",-0.187244249699723
"3318","mean_state_rumination",-0.335387961024636
"3319","trait_rumination",-0.0317001963511777
"3320","mean_state_rumination",-0.337499416495361
"3321","trait_rumination",-0.16143574395145
"3322","mean_state_rumination",-0.358369371188694
"3323","trait_rumination",-0.0282492958097478
"3324","mean_state_rumination",-0.311402577038059
"3325","trait_rumination",-0.136224945165333
"3326","mean_state_rumination",-0.389017144384846
"3327","trait_rumination",-0.114887529223437
"3328","mean_state_rumination",-0.289200463911419
"3329","trait_rumination",-0.16888036539247
"3330","mean_state_rumination",-0.2769960859451
"3331","trait_rumination",-0.25086215226609
"3332","mean_state_rumination",-0.286765056000262
"3333","trait_rumination",-0.206311841208361
"3334","mean_state_rumination",-0.243643674903193
"3335","trait_rumination",-0.119143771347188
"3336","mean_state_rumination",-0.314144557237396
"3337","trait_rumination",-0.162702117360382
"3338","mean_state_rumination",-0.300481440310813
"3339","trait_rumination",-0.173585021836505
"3340","mean_state_rumination",-0.334780642481625
"3341","trait_rumination",-0.144856912717946
"3342","mean_state_rumination",-0.285564292935513
"3343","trait_rumination",-0.106786901147256
"3344","mean_state_rumination",-0.289770790862082
"3345","trait_rumination",-0.151083998812691
"3346","mean_state_rumination",-0.317560138161898
"3347","trait_rumination",-0.100986046079255
"3348","mean_state_rumination",-0.3423010545709
"3349","trait_rumination",-0.0936491111457205
"3350","mean_state_rumination",-0.324195405545697
"3351","trait_rumination",-0.113236355588174
"3352","mean_state_rumination",-0.282602317626116
"3353","trait_rumination",-0.124389051586557
"3354","mean_state_rumination",-0.295069627983252
"3355","trait_rumination",-0.0883415594663408
"3356","mean_state_rumination",-0.378273749252244
"3357","trait_rumination",-0.145799463879501
"3358","mean_state_rumination",-0.348626995625312
"3359","trait_rumination",-0.140639414689387
"3360","mean_state_rumination",-0.344487402907923
"3361","trait_rumination",-0.282508762822249
"3362","mean_state_rumination",-0.28120747174138
"3363","trait_rumination",-0.190362665211955
"3364","mean_state_rumination",-0.257835003310072
"3365","trait_rumination",-0.199133336188627
"3366","mean_state_rumination",-0.303707538293891
"3367","trait_rumination",-0.250332199528204
"3368","mean_state_rumination",-0.258537804206704
"3369","trait_rumination",-0.160384684864367
"3370","mean_state_rumination",-0.266100425836448
"3371","trait_rumination",-0.131656168068223
"3372","mean_state_rumination",-0.271004907768974
"3373","trait_rumination",-0.222883804177142
"3374","mean_state_rumination",-0.3012109113593
"3375","trait_rumination",-0.133179986115857
"3376","mean_state_rumination",-0.270616683344055
"3377","trait_rumination",-0.0997915103092262
"3378","mean_state_rumination",-0.331878478874042
"3379","trait_rumination",-0.0889854871708241
"3380","mean_state_rumination",-0.296894661572474
"3381","trait_rumination",-0.0148015406354515
"3382","mean_state_rumination",-0.38257892897268
"3383","trait_rumination",-0.161181206120042
"3384","mean_state_rumination",-0.376780493205924
"3385","trait_rumination",-0.133756381454781
"3386","mean_state_rumination",-0.289760457305814
"3387","trait_rumination",-0.18543078224146
"3388","mean_state_rumination",-0.282573100084426
"3389","trait_rumination",-0.161457404575632
"3390","mean_state_rumination",-0.21447703002474
"3391","trait_rumination",-0.204484062074687
"3392","mean_state_rumination",-0.328698048660054
"3393","trait_rumination",-0.161961083431716
"3394","mean_state_rumination",-0.270506547680614
"3395","trait_rumination",-0.077660468508155
"3396","mean_state_rumination",-0.30767153927632
"3397","trait_rumination",-0.225329511191131
"3398","mean_state_rumination",-0.220182031110124
"3399","trait_rumination",-0.181828456802692
"3400","mean_state_rumination",-0.284374402885136
"3401","trait_rumination",-0.213488599997789
"3402","mean_state_rumination",-0.259462755284707
"3403","trait_rumination",-0.0712126255081503
"3404","mean_state_rumination",-0.352653250528366
"3405","trait_rumination",-0.198952672730745
"3406","mean_state_rumination",-0.254875138931495
"3407","trait_rumination",-0.110661175939751
"3408","mean_state_rumination",-0.337118076656276
"3409","trait_rumination",-0.128273877957576
"3410","mean_state_rumination",-0.312701016860096
"3411","trait_rumination",-0.128216120449344
"3412","mean_state_rumination",-0.257401530450465
"3413","trait_rumination",-0.0773174352499105
"3414","mean_state_rumination",-0.312548786385638
"3415","trait_rumination",-0.112362963177238
"3416","mean_state_rumination",-0.29859639619426
"3417","trait_rumination",-0.211458887284939
"3418","mean_state_rumination",-0.320140980906435
"3419","trait_rumination",-0.191238220982422
"3420","mean_state_rumination",-0.28584478070661
"3421","trait_rumination",-0.15148849992389
"3422","mean_state_rumination",-0.337655645799284
"3423","trait_rumination",-0.220788881218417
"3424","mean_state_rumination",-0.242592127775581
"3425","trait_rumination",-0.108293139518402
"3426","mean_state_rumination",-0.281669754548503
"3427","trait_rumination",-0.184420313247329
"3428","mean_state_rumination",-0.373098425113364
"3429","trait_rumination",-0.177192946379553
"3430","mean_state_rumination",-0.2661065327955
"3431","trait_rumination",-0.0755134324644042
"3432","mean_state_rumination",-0.244227205533498
"3433","trait_rumination",-0.085323335762122
"3434","mean_state_rumination",-0.323361639481127
"3435","trait_rumination",-0.216175779243882
"3436","mean_state_rumination",-0.348920489689704
"3437","trait_rumination",-0.095720626894661
"3438","mean_state_rumination",-0.393114262946462
"3439","trait_rumination",-0.115215731130643
"3440","mean_state_rumination",-0.244336340037397
"3441","trait_rumination",-0.0777777872610811
"3442","mean_state_rumination",-0.364308714689644
"3443","trait_rumination",-0.292143279051069
"3444","mean_state_rumination",-0.250603822891299
"3445","trait_rumination",-0.138721072096483
"3446","mean_state_rumination",-0.260014030805937
"3447","trait_rumination",-0.206678916955543
"3448","mean_state_rumination",-0.284484846185785
"3449","trait_rumination",-0.0192294807357453
"3450","mean_state_rumination",-0.343198104876251
"3451","trait_rumination",-0.239389603102292
"3452","mean_state_rumination",-0.324071507807542
"3453","trait_rumination",-0.175371058597236
"3454","mean_state_rumination",-0.312173439362153
"3455","trait_rumination",-0.107101084274843
"3456","mean_state_rumination",-0.288053491224498
"3457","trait_rumination",-0.158506234836393
"3458","mean_state_rumination",-0.278706775955702
"3459","trait_rumination",-0.131150966613074
